SMILES
CCN(CC)[C@H](CNC(=O)N1CC[C@@H](C)[S@](=O)CC1)c1ccco1
Cc1nonc1CC(=O)NCCN(C)C(=O)[C@H](C)c1ccccc1F
CCCC[C@@H](C)C(=O)N(CCC)CC(C)C
Cc1cc(CN2CC3(CCN3C(=O)NC(C)C)C2)nn1C
COc1c(F)cc(F)cc1NC(=O)N(CC(=O)N1CCCCCC1)C(C)C
C[C@H](CC(=O)N(C)[C@@H]1CCN(Cc2ccccc2)C1=O)c1ccco1
C[C@@H](NC(=O)N[C@H]1CCc2ccc(-c3ccccc3)cc21)c1ccc2nc(O)[nH]c2c1
CCC1(C(=O)N2CCC[C@@H]3[C@H]2CCN3C(=O)C[C@H]2C=CCC2)CC1
CNC(=O)[C@@H]1CN(c2nnc([C@@H](C)Oc3cccc(Cl)c3)n2CCc2ccccn2)CCO1
COCC1(C(=O)N2CC(NC(=O)c3cc(C)n(C(C)C)n3)C2)CCC1
Cc1ccc(F)cc1C(=O)N1CC[C@H](CNC(=O)c2cnon2)C1
Cc1cnn(CC(=O)NCC2CN(C(=O)[C@H]3CCO[C@@H]3C)C2)c1
Cc1nn[nH]c1C(=O)N[C@H]1COC2(C1)CN([C@@H]1CCC(=O)NC1=O)C2
CO[C@@H](C)c1nsc(N[C@@H]2CC[C@H](CNC(=O)c3cncn3C)C2)n1
Cc1cccc(=O)n1C[C@](C)(O)C(=O)N1CCN(C[C@H]2CCCO2)CC1
CCc1nnc(COC(=O)CCn2c(=O)n(C)c3ccccc32)o1
C[C@@H]1CN(C(=O)CCc2ccc(F)c3ccccc23)c2ccccc2O1
Cc1nc2n(n1)CCN(C(=O)C(=O)N[C@@H](C)c1ccc(Oc3ccccc3)c(F)c1)C2
C[C@@H]1OCC[C@]1(O)CN(Cc1ccccc1)C(=O)N[C@H]1CC(=O)N(C(C)(C)C)C1
C[C@H](N/C=C1\C(=O)N(c2cccc(C(F)(F)F)c2)C(=O)c2ccccc21)C(=O)NCC(F)(F)F
CC[C@H](SC)C(=O)N[C@@H]1CCN(C(=O)C(F)F)CC(C)(C)C1
C[C@H](OCc1cnn[nH]1)C(=O)N1CC[C@H](NCCCCC(F)(F)F)C1
COC(=O)C(C)(C)N1CCN(C(=O)C(=O)N2CCNCCC23CCC3)CC1
COc1ccc([C@@H](CCO)NC(=O)Nc2cc(C(=O)N(C)C)ccc2C)cc1
C[C@@H]1CC[C@@H](NC(=O)c2cncn2C)CN1C(=O)c1cccs1
CN1C[C@@H](C(=O)N2CC3(CCCN(C/C=C/Cl)C3)C2)CCC1=O
CC(C)c1ccc(CN2CCCC[C@@H]2C)c(O)c1
CN(CCCc1nc2ccccc2[nH]1)C(=O)C(C)(C)c1ccccn1
COc1c(NC(=O)CCC(=O)c2ccc3c(c2)CCC(=O)N3)cc(Cl)cc1C(=O)N(C)C
CO[C@@H](C)Cn1c(-c2ccc(Cl)cc2F)nnc1N1CCN(CC(=O)N2CCCC[C@H]2C)CC1
C[C@H](CNC(=O)c1ccn(CCN(C)C)n1)NC(=O)[C@H]1C[C@H]1C(N)=O
O=C(CCCc1nccs1)NCc1cc2c(nc1O)CCC2
C[C@@H]1CN(C(=O)CCCc2cnn[nH]2)C[C@H]1NC(=O)c1ccc2cnccc2n1
CCn1cccc1C(=O)NC[C@H]1CC[C@H](NC(=O)C2(COC)CC2)C1
Cc1ccc(-c2noc(CN3CC[C@@H](CO)[C@@H](O)C3)n2)cc1
Cn1cc(C(=O)NC[C@@H]2CCCN(CCCF)C2)nn1
Fc1ccc([C@H]2CN(CC(F)(F)C(F)F)CCO2)c(Cl)c1
O=C(NC1CCCCC1)c1ccc(NC(=O)[C@@H]2CCc3ccccc3C2)cc1
CC[C@@H](CNC(=O)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21)NC(=O)c1ccc(F)c2ccccc12
CCC(CC)NC(=O)c1nnc(N2CCS[C@H](C(C)C)C2)n1C[C@H]1CC[C@@H](C)C1
Cc1noc(C)c1CC(=O)NC[C@H](Nc1cncc(Cl)n1)C1CC1
